game_id,white_engine,black_engine,time_budget,winner_color,winner_engine,is_draw,reason,plies,white_avg_ms,black_avg_ms,duration_sec,white_pieces,black_pieces
33,MCTS_UCB1,Kingsrow,1.000,Black,Kingsrow,0,"Elimination / Block",54,560.69,746.68,33.999,0,8
34,Kingsrow,MCTS_UCB1,1.000,White,Kingsrow,0,"Elimination / Block",89,686.24,730.60,61.623,1,0
35,MCTS_UCB1,Kingsrow,1.000,Black,Kingsrow,0,"Elimination / Block",54,580.16,773.74,35.209,0,8
36,Kingsrow,MCTS_UCB1,1.000,White,Kingsrow,0,"Elimination / Block",83,658.35,683.97,54.363,2,0
37,MCTS_UCB1,Kingsrow,1.000,Black,Kingsrow,0,"Elimination / Block",72,640.33,897.56,53.837,0,3
38,Kingsrow,MCTS_UCB1,1.000,White,Kingsrow,0,"Elimination / Block",121,790.67,746.76,91.516,2,0
39,MCTS_UCB1,Kingsrow,1.000,White,MCTS_UCB1,0,"Elimination / Block",49,586.77,716.20,30.562,4,0
40,Kingsrow,MCTS_UCB1,1.000,White,Kingsrow,0,"Elimination / Block",55,787.77,586.58,36.528,3,0
41,MCTS_UCB1,Kingsrow,1.000,Black,Kingsrow,0,"Elimination / Block",82,646.51,1124.05,70.833,0,4
42,Kingsrow,MCTS_UCB1,1.000,White,Kingsrow,0,"Elimination / Block",53,768.50,626.07,35.640,6,0
43,MCTS_UCB1,Kingsrow,1.000,Black,Kingsrow,0,"Elimination / Block",76,524.35,588.65,41.192,0,1
44,Kingsrow,MCTS_UCB1,1.000,White,Kingsrow,0,"Elimination / Block",59,807.53,656.22,41.801,5,0
45,MCTS_UCB1,Kingsrow,1.000,Black,Kingsrow,0,"Elimination / Block",78,687.81,870.84,59.240,1,2
46,Kingsrow,MCTS_UCB1,1.000,White,Kingsrow,0,"Elimination / Block",105,1008.10,785.64,92.522,2,0
47,MCTS_UCB1,Kingsrow,1.000,Black,Kingsrow,0,"Elimination / Block",84,684.10,842.21,62.600,0,3
48,Kingsrow,MCTS_UCB1,1.000,White,Kingsrow,0,"Elimination / Block",101,1014.31,736.40,86.819,2,0
49,MCTS_UCB1,Random,1.000,White,MCTS_UCB1,0,"Elimination / Block",37,556.31,0.00,10.036,7,0
50,Random,MCTS_UCB1,1.000,Black,MCTS_UCB1,0,"Elimination / Block",36,0.00,414.11,7.079,0,11
51,MCTS_UCB1,Random,1.000,White,MCTS_UCB1,0,"Elimination / Block",43,449.49,0.00,9.484,6,1
52,Random,MCTS_UCB1,1.000,Black,MCTS_UCB1,0,"Elimination / Block",38,0.00,612.32,11.048,1,8
53,MCTS_UCB1,Random,1.000,White,MCTS_UCB1,0,"Elimination / Block",43,478.49,0.00,10.085,6,1
54,Random,MCTS_UCB1,1.000,Black,MCTS_UCB1,0,"Elimination / Block",42,0.00,568.03,11.398,1,10
55,MCTS_UCB1,Random,1.000,White,MCTS_UCB1,0,"Elimination / Block",45,503.48,0.00,11.090,5,0
56,Random,MCTS_UCB1,1.000,Black,MCTS_UCB1,0,"Elimination / Block",34,0.00,376.03,6.067,1,9
57,MCTS_UCB1,Random,1.000,White,MCTS_UCB1,0,"Elimination / Block",41,600.78,0.00,12.042,7,1
58,Random,MCTS_UCB1,1.000,Black,MCTS_UCB1,0,"Elimination / Block",36,0.00,537.50,9.175,0,9
59,MCTS_UCB1,Random,1.000,White,MCTS_UCB1,0,"Elimination / Block",43,524.44,0.00,11.050,8,0
60,Random,MCTS_UCB1,1.000,Black,MCTS_UCB1,0,"Elimination / Block",42,0.00,501.65,10.110,1,9
