game_id,white_engine,black_engine,time_budget,winner_color,winner_engine,is_draw,reason,plies,white_avg_ms,black_avg_ms,duration_sec,white_pieces,black_pieces
25,MCTS_UCB1 (No-DB),MCTS_PUCT (No-DB),0.200,Draw,Draw,1,"Max Plies Limit (250)",250,190.59,187.28,46.873,2,2
26,MCTS_PUCT (No-DB),MCTS_UCB1 (No-DB),0.200,Black,MCTS_UCB1 (No-DB),0,"Elimination / Block",100,169.08,163.59,16.307,0,4
27,MCTS_UCB1 (No-DB),MCTS_PUCT (No-DB),0.200,Black,MCTS_PUCT (No-DB),0,"Elimination / Block",132,172.55,173.72,22.517,1,2
28,MCTS_PUCT (No-DB),MCTS_UCB1 (No-DB),0.200,Black,MCTS_UCB1 (No-DB),0,"Elimination / Block",92,161.20,164.73,14.673,0,3
29,MCTS_UCB1 (No-DB),MCTS_PUCT (No-DB),0.200,White,MCTS_UCB1 (No-DB),0,"Elimination / Block",93,161.16,180.06,15.523,7,1
30,MCTS_PUCT (No-DB),MCTS_UCB1 (No-DB),0.200,Black,MCTS_UCB1 (No-DB),0,"Elimination / Block",112,165.18,167.55,18.313,0,1
31,MCTS_UCB1 (No-DB),CheckerBoard,0.200,Draw,Draw,1,"Max Plies Limit (250)",250,187.33,181.72,45.789,4,3
32,CheckerBoard,MCTS_UCB1 (No-DB),0.200,Draw,Draw,1,"3-Fold Repetition",218,173.20,181.69,38.344,1,1
33,MCTS_UCB1 (No-DB),CheckerBoard,0.200,White,MCTS_UCB1 (No-DB),0,"Elimination / Block",67,145.81,143.50,9.414,4,0
34,CheckerBoard,MCTS_UCB1 (No-DB),0.200,Black,MCTS_UCB1 (No-DB),0,"Elimination / Block",158,161.77,174.60,26.267,0,1
35,MCTS_UCB1 (No-DB),CheckerBoard,0.200,White,MCTS_UCB1 (No-DB),0,"Elimination / Block",53,108.06,139.05,6.310,5,0
36,CheckerBoard,MCTS_UCB1 (No-DB),0.200,White,CheckerBoard,0,"Elimination / Block",143,156.64,180.27,23.754,5,0
37,MCTS_UCB1 (No-DB),CheckerBoard,0.200,Draw,Draw,1,"3-Fold Repetition",85,176.43,168.06,14.311,2,3
38,CheckerBoard,MCTS_UCB1 (No-DB),0.200,Draw,Draw,1,"3-Fold Repetition",156,171.48,182.10,27.247,3,2
39,MCTS_UCB1 (No-DB),CheckerBoard,0.200,Draw,Draw,1,"3-Fold Repetition",139,179.97,168.54,23.896,3,4
40,CheckerBoard,MCTS_UCB1 (No-DB),0.200,Black,MCTS_UCB1 (No-DB),0,"Elimination / Block",54,151.47,115.70,6.968,0,5
41,MCTS_UCB1 (No-DB),CheckerBoard,0.200,White,MCTS_UCB1 (No-DB),0,"Elimination / Block",85,143.11,157.23,12.472,4,0
42,CheckerBoard,MCTS_UCB1 (No-DB),0.200,Black,MCTS_UCB1 (No-DB),0,"Elimination / Block",56,134.53,133.60,7.248,1,4
43,MCTS_UCB1 (No-DB),CheckerBoard,0.200,White,MCTS_UCB1 (No-DB),0,"Elimination / Block",155,174.29,161.34,25.695,2,0
44,CheckerBoard,MCTS_UCB1 (No-DB),0.200,Black,MCTS_UCB1 (No-DB),0,"Elimination / Block",142,169.83,171.68,23.920,0,4
45,MCTS_UCB1 (No-DB),CheckerBoard,0.200,White,MCTS_UCB1 (No-DB),0,"Elimination / Block",97,150.27,160.32,14.754,4,0
46,CheckerBoard,MCTS_UCB1 (No-DB),0.200,Draw,Draw,1,"Max Plies Limit (250)",250,175.32,187.30,44.995,1,1
